model,encoding,seed,dedup,data_volume_games,data_volume_rows,data_volume_unique,move_top1,move_top1_ci_lo,move_top1_ci_hi,move_top3,move_macro_f1,value_mse,value_mae,value_acc,value_baseline_acc,train_seconds,infer_seconds_total,infer_ms_per_sample
knn,7,44,none,20000,612482,25877,0.8060043065669736,0.8014945112993875,0.8108653402732756,0.928849670515165,0.8054860903864092,80.62059783935547,3.6198606491088867,0.8783935855957238,0.85551900624344,0.023303927002416458,303.8605240090001,1.6439644438198602
svm,7,44,none,20000,612482,25877,0.8280024237964877,0.8237023569533967,0.8321158796267031,0.9409902939935293,0.8320594583352926,131.20767211914062,5.626605033874512,0.8042405618014001,0.85551900624344,1017.5645885099984,0.7922765529983735,0.0042864221571700745
cnn,7,44,none,20000,612482,25877,0.895576571410022,0.8934288050934953,0.8974884226941198,0.9835257582479414,0.9065442771758356,71.88336181640625,3.8530282974243164,0.8571529047686032,0.85551900624344,141.5606713260022,2.3617781670000113,0.012777833986171437
logreg,2,44,none,107969,3310156,56798,0.7443922654922795,0.7391378857968632,0.7497602662672179,0.8881428741465315,0.7448518323564466,120.76248168945312,6.530185222625732,0.6917017431857775,0.85551900624344,32.990538780999486,0.4059010510027292,0.0021960302271374814
rf,2,44,none,107969,3310156,56798,0.8753476092060984,0.8718108202013516,0.8785879398453195,0.9603644351147517,0.8821031300774493,72.08531188964844,3.44140887260437,0.9296882608178149,0.85551900624344,14.899654650002049,5.561057244998665,0.030086765665400656
knn,2,44,none,107969,3310156,56798,0.8166571085406364,0.8118345478223966,0.8213344167121539,0.9391345748076653,0.8155422270206306,78.29022216796875,3.6641652584075928,0.924640488221864,0.85551900624344,0.009247411002434092,134.6027410420029,0.7282358280511317
svm,2,44,none,107969,3310156,56798,0.7174221193070539,0.7120148462461724,0.7229663429962151,0.8677624246621293,0.7164228335598201,133.30612182617188,6.049324035644531,0.7556780678879427,0.85551900624344,33.88314349999928,0.4933766510002897,0.0026692959682758028
cnn,2,44,none,107969,3310156,56798,0.9028912429531363,0.9013103732955174,0.9044777304671443,0.9863336831968145,0.9144895288355842,69.6260986328125,3.572930335998535,0.9164385340359458,0.85551900624344,740.5359606940001,2.199660584999947,0.011900735714208138
logreg,4,44,none,107969,3310156,56798,0.7946157092309857,0.789778504594328,0.7993039757691286,0.9200309466872978,0.7941225837163053,119.7781982421875,6.492419719696045,0.7105564993453586,0.85551900624344,97.693671574998,0.502271933000884,0.0027174217568244154
rf,4,44,none,107969,3310156,56798,0.8767542768105435,0.8733028279815946,0.8800332951235581,0.9615438717984787,0.8848860915426536,72.3144302368164,3.463075876235962,0.9296503889976953,0.85551900624344,20.35179164100191,6.536461053001403,0.035363953888361464
knn,4,44,none,107969,3310156,56798,0.8138654143718147,0.8091458601862113,0.8186080832559517,0.9405682937121959,0.812197781987902,78.01931762695312,3.649446487426758,0.924813616542411,0.85551900624344,0.014661543998954585,202.0577925260004,1.0931851960461842
svm,4,44,none,107969,3310156,56798,0.7901522447168811,0.7853330660405211,0.7949579336096312,0.9170282523778093,0.7878054531000456,135.14317321777344,5.8707594871521,0.7654381769587847,0.85551900624344,274.04748805300187,0.6097078929997224,0.0032986782356045014
cnn,4,44,none,107969,3310156,56798,0.9041193719770172,0.9025677464486818,0.9056262402993789,0.9870207862189857,0.9157728009843182,69.48826599121094,3.568235158920288,0.9193871257452633,0.85551900624344,753.0343579930013,2.407198632001382,0.01302357051192628
logreg,7,44,none,107969,3310156,56798,0.831838298148609,0.8276997631572333,0.8359833851446464,0.9434086802211714,0.8354908227727266,117.01671600341797,6.354048728942871,0.7292597682244608,0.85551900624344,124.35096669199993,0.6327319779993559,0.003423244522108248
rf,7,44,none,107969,3310156,56798,0.8773872772325438,0.8740139596861949,0.8804957856186438,0.9616899488189402,0.8855839056579087,72.31254577636719,3.4591434001922607,0.9303374920198665,0.85551900624344,30.8370690619995,7.962558199000341,0.043079510257854836
knn,7,44,none,107969,3310156,56798,0.8122856184468226,0.8076325385184124,0.8171224778433459,0.9385394462057847,0.8110121411868488,79.0831527709961,3.684835433959961,0.923969615979744,0.85551900624344,0.022530220998305595,305.1405154250024,1.6508895302000843
svm,7,44,none,107969,3310156,56798,0.8293387580207104,0.8251519468446401,0.8334731815589289,0.9430029107198892,0.833805145789209,131.54840087890625,5.622528076171875,0.8055877165456572,0.85551900624344,1100.0923839469979,0.8026440539979376,0.004342513033305223
cnn,7,44,none,107969,3310156,56798,0.9040544488568121,0.9024680691719446,0.905646948679617,0.9869666836188147,0.9160783244084579,69.73452758789062,3.5906312465667725,0.9219948710735038,0.85551900624344,759.951769927,2.270300520998717,0.012282916135552532
logreg,2,45,none,1000,30166,4969,0.7302336150275383,0.7245232086964439,0.7361870012406807,0.8731943257192941,0.7299690770297111,122.13190460205078,6.548785209655762,0.7021760065788761,0.85551900624344,16.539751828997396,0.40482173999771476,0.0021901908739610392
rf,2,45,none,1000,30166,4969,0.8575965460900051,0.8533773210854638,0.8615872364400148,0.944393347544283,0.8654193943252884,82.67073822021484,3.8001277446746826,0.9195710745858446,0.85551900624344,4.47287793400028,5.502936311000667,0.02977231630003499
knn,2,45,none,1000,30166,4969,0.7694201283313676,0.7639924505468749,0.7750606106557577,0.9041356027570685,0.7636531768170055,88.4677505493164,3.904197931289673,0.925874027505762,0.85551900624344,0.004537861001153942,49.04427746399597,0.2653422934308405
svm,2,45,none,1000,30166,4969,0.7208792754579785,0.7150691980545221,0.726988250144035,0.8644567557916834,0.7189655955549571,133.1795196533203,6.067989349365234,0.7512741162340262,0.85551900624344,6.303790408994246,0.4709115220030071,0.0025477537790828913
cnn,2,45,none,1000,30166,4969,0.8256922427691875,0.8215900189483017,0.8299509513496712,0.9442093987037017,0.8288064363087383,92.78321838378906,5.056984901428223,0.7743110033868228,0.85551900624344,6.819156618999841,2.203550100006396,0.011921779001733425
logreg,4,45,none,1000,30166,4969,0.7738294902453012,0.7685863445380463,0.7794187091171806,0.9016036010690673,0.772428426017472,120.98867797851562,6.514676570892334,0.7035231613231332,0.85551900624344,47.32028247999551,0.49441867399582407,0.002674933583625437
rf,4,45,none,1000,30166,4969,0.8598688552971856,0.8555914793318247,0.8638492190889,0.9460326563294632,0.8686277996382933,81.95372772216797,3.809823989868164,0.91959812588593,0.85551900624344,6.933083927004191,6.192657425999641,0.0335038868714611
knn,4,45,none,1000,30166,4969,0.7642046376748867,0.7587604299793397,0.7698075797841056,0.9055530908815478,0.7552789366118321,87.43838500976562,3.8766298294067383,0.9268478743088393,0.85551900624344,0.006958422003663145,73.94153828300477,0.40004294817514513
svm,4,45,none,1000,30166,4969,0.7853046517415627,0.7801026690747407,0.7907244638484865,0.9082798619301644,0.7846301442711282,134.4413604736328,5.896430015563965,0.773596849064566,0.85551900624344,65.35346152100101,0.5857027000020025,0.0031688038997262544
cnn,4,45,none,1000,30166,4969,0.8077301795124273,0.8033595843933111,0.8125547355580859,0.9340543406516117,0.8071757209709831,94.53977966308594,5.084002494812012,0.7842280099981606,0.85551900624344,6.784731072002614,2.3623771499987924,0.012781074639940663
logreg,7,45,none,1000,30166,4969,0.8171332114221409,0.8123928325266859,0.821924873094409,0.9265232587078135,0.8191451070837752,118.15135955810547,6.354818820953369,0.7285888959823409,0.85551900624344,67.51549566799804,0.5813854270018055,0.0031454463302303987
rf,7,45,none,1000,30166,4969,0.8603774197387927,0.8562938631233727,0.8642956869353461,0.9457350920285229,0.8695520953832865,82.26868438720703,3.8038949966430664,0.9198415875866994,0.85551900624344,9.917535250002402,7.485134135997214,0.0404965219385893
knn,7,45,none,1000,30166,4969,0.7616780462469026,0.7562447147575954,0.7676271987269806,0.9007325492063148,0.753634819839735,89.65018463134766,3.9448392391204834,0.9247270523821375,0.85551900624344,0.0094910850020824,110.58828036100022,0.5983113515965689
svm,7,45,none,1000,30166,4969,0.8219104710172371,0.8175089831465111,0.8265956005132281,0.9322527240659186,0.8255374606918612,131.49427795410156,5.6519575119018555,0.8180150838049277,0.85551900624344,260.2654395760037,0.7736430470031337,0.004185610044705702
cnn,7,45,none,1000,30166,4969,0.8181395197853208,0.8141522700846076,0.822321760166664,0.9385340359457676,0.8181730128727651,95.92024993896484,5.161636829376221,0.7197647618944566,0.85551900624344,7.087296915000479,2.2835354510025354,0.012354520548181262
logreg,2,45,none,5000,152036,12047,0.7434887520694244,0.7382038158347324,0.749256802967587,0.8875693865847193,0.7426289684037092,120.6104507446289,6.4911394119262695,0.7079649847971694,0.85551900624344,29.970780911004113,0.40489639199950034,0.0021905947607014963
rf,2,45,none,5000,152036,12047,0.8776145081532618,0.8742512147790429,0.8809181143581462,0.9618684873995044,0.8858669643753317,72.74201965332031,3.463958978652954,0.9260796173864115,0.85551900624344,12.123576475001755,5.416112022001471,0.029302574320749813
knn,2,45,none,5000,152036,12047,0.8215155220359891,0.8167602112824998,0.826306777520326,0.9341787766320049,0.8209128092170036,83.074951171875,3.6144936084747314,0.9003051386649642,0.85551900624344,0.009108850004849955,129.36609529700218,0.6999042129532563
svm,2,45,none,5000,152036,12047,0.7200244543752773,0.714492620967974,0.7257473061446742,0.8662746031574278,0.7192179451134816,133.43946838378906,6.0497846603393555,0.7518638345758897,0.85551900624344,33.64392679599405,0.46873650699853897,0.0025359863823676324
cnn,2,45,none,5000,152036,12047,0.8735514028804224,0.8707518883635741,0.8762581090785814,0.974918034560741,0.8814021920697732,79.14765930175781,4.597004413604736,0.8084876159148209,0.85551900624344,33.68680559800123,2.1662956989966915,0.011720223005489744
logreg,4,45,none,5000,152036,12047,0.7943073244100112,0.7897777089238172,0.7992686787171859,0.9184727918023741,0.7934594850124396,119.58328247070312,6.451684951782227,0.713158834413582,0.85551900624344,95.32050451299438,0.5088072500002454,0.002752779521085111
rf,4,45,none,5000,152036,12047,0.8785017907960656,0.8751877227284899,0.8816687982274704,0.9626421545819492,0.8877251841285643,72.70366668701172,3.4715287685394287,0.9264583355876084,0.85551900624344,19.349255811997864,6.3634587329943315,0.03442796635356229
knn,4,45,none,5000,152036,12047,0.8176471861237651,0.812780552352007,0.8224279539529871,0.9352283670753216,0.8167270434691225,82.96155548095703,3.607980728149414,0.9005810619258362,0.85551900624344,0.014696873004140798,193.18553582699678,1.045183980366149
svm,4,45,none,5000,152036,12047,0.79127216854042,0.7868135488885424,0.7962407398648306,0.9149561227912614,0.7888728266537792,135.9366912841797,5.870084285736084,0.772141489119967,0.85551900624344,259.8663787810001,0.5999194219984929,0.0032457200623180415
cnn,4,45,none,5000,152036,12047,0.873751582501055,0.8707308545046741,0.876553503429705,0.9748260601404504,0.8819148738010938,76.91825866699219,4.3401665687561035,0.8468138978759319,0.85551900624344,34.16095310499804,2.201866618997883,0.011912670931743526
logreg,7,45,none,5000,152036,12047,0.8327959141716351,0.828538661779749,0.8369820613530031,0.9406386270924181,0.8356904231334983,116.85318756103516,6.293896675109863,0.725678176093143,0.85551900624344,121.94568820399581,0.631059159997676,0.0034141941417578803
rf,7,45,none,5000,152036,12047,0.8787073806767153,0.8754534742856871,0.8819666141728493,0.9631615395435905,0.888173582295368,72.8679428100586,3.4743311405181885,0.9254412067043942,0.85551900624344,29.643022256997938,7.860177595997811,0.04252560457490403
knn,7,45,none,5000,152036,12047,0.8157644156378155,0.8108595304647547,0.8207416206229039,0.9325719294069273,0.8148874004486124,83.4250259399414,3.6254117488861084,0.9001157795643658,0.85551900624344,0.022938176000025123,292.9982923960051,1.585196946427633
svm,7,45,none,5000,152036,12047,0.8306859127649675,0.8264593541919891,0.8348729291200224,0.9424781154982308,0.8341882037763523,132.27847290039062,5.622507095336914,0.8109925663027365,0.85551900624344,1143.383474455,0.8091393619997689,0.004377654338486257
cnn,7,45,none,5000,152036,12047,0.8760401224882868,0.8731975355338968,0.8788923164034785,0.9753508553621087,0.884596828218366,75.38663482666016,4.097254276275635,0.8894305160306004,0.85551900624344,35.13702126599992,2.2763672959999894,0.012315738965774639
logreg,2,45,none,20000,612380,24339,0.7426122899466548,0.737459444049859,0.7482555326580274,0.8894846186307714,0.7429409320145077,121.1505355834961,6.510238170623779,0.7079541642771352,0.85551900624344,30.526438260000305,0.403978337999888,0.002185627849853858
rf,2,45,none,20000,612380,24339,0.8737191209409524,0.8704617186556604,0.8770201115294607,0.9593094344114178,0.880331036172716,72.69659423828125,3.4466209411621094,0.9283519265935921,0.85551900624344,12.690413431000252,5.4867490410001665,0.029684738960365335
knn,2,45,none,20000,612380,24339,0.8127130289881732,0.8080194139058978,0.817517339161351,0.9308839282815932,0.8125372131050512,82.87647247314453,3.667637825012207,0.9109308893385416,0.85551900624344,0.009909436999805621,129.51712486099996,0.700721322164753
svm,2,45,none,20000,612380,24339,0.71770886308796,0.7120197031348234,0.7236215672158128,0.8680762197431209,0.7164710214653829,133.44873046875,6.051985263824463,0.7527619377387277,0.85551900624344,29.32582918900016,0.4641816220000692,0.002511343270177939
cnn,2,45,none,20000,612380,24339,0.8922492614995077,0.890112270783468,0.8942731435098914,0.9836015018881807,0.9030077047765589,72.83576965332031,3.7419841289520264,0.8703593494703356,0.85551900624344,134.77876529700006,2.1414367150000544,0.0115857294383071
logreg,4,45,none,20000,612380,24339,0.7972234545592262,0.7924764158791228,0.8022553587660296,0.9188785613036563,0.7965921201947006,120.18341827392578,6.484140396118164,0.7121038337102481,0.85551900624344,100.48131791700007,0.5285827640000207,0.0028597701937956256
rf,4,45,none,20000,612380,24339,0.8756776350671414,0.8724885704418451,0.878916867698712,0.9608459482562732,0.8834044429097677,72.98705291748047,3.465245485305786,0.9280327212525834,0.85551900624344,20.839760794000085,6.712134353000238,0.03631439211941655
knn,4,45,none,20000,612380,24339,0.8091422573768895,0.8044938654338787,0.8141074724314152,0.9314520055833884,0.8077884891732539,82.77064514160156,3.6600375175476074,0.9109146585584903,0.85551900624344,0.01675659900001847,192.06668320200015,1.0391306967441063
svm,4,45,none,20000,612380,24339,0.791320860880574,0.7866758715936389,0.7963014678032214,0.9157406104937403,0.7882082348169032,135.37142944335938,5.873795032501221,0.7665148187021869,0.85551900624344,279.9001166349999,0.5855112369999915,0.003167768035101721
cnn,4,45,none,20000,612380,24339,0.8901933626930111,0.8879135897629208,0.8922089687183972,0.9832660657671207,0.9006080342624964,72.63400268554688,3.7729270458221436,0.8745577112436024,0.85551900624344,136.3361419640005,2.2263765580000836,0.012045276074748605
logreg,7,45,none,20000,612380,24339,0.8340727355356699,0.8297709398889138,0.8382575508758447,0.9417098585758031,0.8380147205587093,117.410888671875,6.342006683349609,0.7274581516387678,0.85551900624344,125.91303551500005,0.6485032320006212,0.0035085711070507656
rf,7,45,none,20000,612380,24339,0.8762132508088338,0.8730416678382682,0.8794103153032047,0.9611813843773331,0.8842386180911128,73.082763671875,3.4662787914276123,0.9281355161929082,0.85551900624344,31.84181239300051,8.085592805000488,0.043745159467416646
knn,7,45,none,20000,612380,24339,0.8076165640520684,0.8028226948631157,0.8124563664158421,0.9294718504171311,0.8067001681856297,82.95674896240234,3.677708148956299,0.9102383760563533,0.85551900624344,0.026699743000790477,297.43697764599983,1.609211387764155
svm,7,45,none,20000,612380,24339,0.8300853739030698,0.8256774336984251,0.8342847920326625,0.9410984991938712,0.8343478106618689,132.0113983154297,5.624472141265869,0.8120096951859507,0.85551900624344,1344.5243514900003,0.8072760300001391,0.004367573227870084
cnn,7,45,none,20000,612380,24339,0.8931852364824654,0.8910157697115548,0.8952564204575969,0.9839748098293604,0.9035280448650824,72.65826416015625,3.7246272563934326,0.8943971347262949,0.85551900624344,142.14427327500016,2.3158785380001063,0.012529505058593692
logreg,2,45,none,107969,3310156,56798,0.7418169817241417,0.7365882386281415,0.7476912993414864,0.8871041042232489,0.7403477192872249,120.83799743652344,6.504161834716797,0.6943473603341377,0.85551900624344,29.71514726300029,0.4353248019997409,0.0023552203707096144
rf,2,45,none,107969,3310156,56798,0.8750338141251068,0.8715979119365871,0.8783096835458906,0.9600560502937772,0.882092149899467,71.88142395019531,3.4326508045196533,0.932615211487064,0.85551900624344,16.102331244999732,5.640784651000104,0.030518111662357055
knn,2,45,none,107969,3310156,56798,0.8198924440308601,0.8151488341349754,0.8248554396157025,0.9357261109968945,0.8168255704961108,80.98245239257812,3.674429178237915,0.9072897843470357,0.85551900624344,0.010052665000330308,132.44601222000074,0.716567364337734
svm,2,45,none,107969,3310156,56798,0.7208955062380298,0.7152291236889381,0.7268919744929625,0.8695694515078395,0.7201505006940172,133.697998046875,6.0484819412231445,0.7613534306458768,0.85551900624344,33.11089439300031,0.47257195400015917,0.0025567371479281904
cnn,2,45,none,107969,3310156,56798,0.9026207299522815,0.9009236981481541,0.9041669485199447,0.9869991451789173,0.9143795972954929,69.27948760986328,3.5402698516845703,0.9215133579319822,0.85551900624344,741.0255238919999,2.2112650730005043,0.011963519011656428
logreg,4,45,none,107969,3310156,56798,0.7934254520272245,0.7888616452070178,0.7983395811493795,0.9215945118322386,0.7934981608831854,119.83535766601562,6.473313808441162,0.7045132389062618,0.85551900624344,99.86852958999953,0.5152690439999787,0.002787739506800582
rf,4,45,none,107969,3310156,56798,0.8765432766698767,0.8732808009489949,0.8797283677244975,0.9613328716578119,0.8845348594215398,72.07726287841797,3.4559619426727295,0.931998441845115,0.85551900624344,20.006375078999554,6.521527601999878,0.035283160035490646
knn,4,45,none,107969,3310156,56798,0.8160403388986874,0.8111392531749803,0.8210541446562892,0.9358018546371338,0.8116126304786766,80.69251251220703,3.6658132076263428,0.9071437073265741,0.85551900624344,0.016546744000152103,200.6055764290004,1.0853283293604012
svm,4,45,none,107969,3310156,56798,0.7910016555395653,0.7866692652003089,0.7959816629725205,0.9152320460521333,0.7888891866153449,136.26300048828125,5.872610569000244,0.7809710334678684,0.85551900624344,272.6683609969996,0.6512356809998892,0.00352335436662026
cnn,4,45,none,107969,3310156,56798,0.9041301924970514,0.9024804505900992,0.9057188833623886,0.9871181708992934,0.9158262091537577,69.3956069946289,3.5881521701812744,0.9194520488654685,0.85551900624344,752.46180757,2.410833036999975,0.013043233587976101
logreg,7,45,none,107969,3310156,56798,0.8323739138903016,0.8280989456859702,0.836704718980553,0.9423428589978035,0.8360110094219314,117.0240249633789,6.318609714508057,0.7262624841749894,0.85551900624344,127.18732083000032,0.6471783460001461,0.0035014031292951845
rf,7,45,none,107969,3310156,56798,0.8771762770918771,0.873979993948902,0.8802749683569892,0.9615979743986496,0.8854152265925163,72.26024627685547,3.45664119720459,0.9328153911076966,0.85551900624344,31.746275750998393,8.144590644000345,0.04406435311685267
knn,7,45,none,107969,3310156,56798,0.8179339299046712,0.8130455080110072,0.823043612206765,0.9343410844325178,0.8138044716824245,80.66051483154297,3.6884605884552,0.907138297066557,0.85551900624344,0.024479147001329693,302.1063992620002,1.6344741728361678
svm,7,45,none,107969,3310156,56798,0.8304803228843178,0.8262740273803363,0.8347229794289657,0.9416287046755467,0.8352026414159223,132.54066467285156,5.621246814727783,0.8174253654630641,0.85551900624344,1124.5258481359997,0.7978162489998795,0.004316393352953891
cnn,7,45,none,107969,3310156,56798,0.903150935433957,0.901505341560443,0.9045857818137135,0.9871019401192421,0.914887548504196,69.82369232177734,3.537142753601074,0.9090481188525921,0.85551900624344,781.1156139659997,2.420347598999797,0.013094709842343925
logreg,2,46,none,1000,30720,5192,0.7317701288723936,0.7262678588172528,0.7374614595929603,0.8755964811668849,0.7304822008054763,123.4186782836914,6.625496864318848,0.684603482043347,0.85551900624344,16.132138896999095,0.43561321500055783,0.0023567807600363452
rf,2,46,none,1000,30720,5192,0.8597173680167068,0.8556394213931757,0.8638941569203539,0.9463951437506086,0.8678631354901924,85.83740234375,3.8333559036254883,0.9228713331962735,0.85551900624344,5.168011512998419,5.413659102001475,0.0292893033857487
knn,2,46,none,1000,30720,5192,0.7751766449895582,0.7699234475532244,0.7808748378913261,0.9105359403572936,0.764943605685895,93.13817596435547,4.018700122833252,0.9272049514699676,0.85551900624344,0.004417469999680179,52.388687529999515,0.2834364214917143
svm,2,46,none,1000,30720,5192,0.7152255537401128,0.7093186196160166,0.7212071812565063,0.868308860923856,0.7134085431164204,134.17727661132812,6.067478179931641,0.7531027841198048,0.85551900624344,9.198499133999576,0.49107391299912706,0.0026568375569382637
cnn,2,46,none,1000,30720,5192,0.8315028620275491,0.8275345917227607,0.8355390191753135,0.9497549152212256,0.8317831474510272,93.00264739990234,5.014821529388428,0.8027960223768354,0.85551900624344,7.011026493000827,2.4182915880010114,0.013083586288242485
logreg,4,46,none,1000,30720,5192,0.772081976259779,0.7669892232702464,0.7773467577280362,0.904389884977872,0.7712509198917727,122.52625274658203,6.592744827270508,0.6891426901976909,0.85551900624344,55.30639387700103,0.5394896810012142,0.0029187794507569724
rf,4,46,none,1000,30720,5192,0.8612863434216649,0.8572834588241287,0.8655051394182829,0.9471634006730364,0.8701887467362991,84.816650390625,3.821951150894165,0.923574666998496,0.85551900624344,7.585532742999931,6.381525942000735,0.034525714652070154
knn,4,46,none,1000,30720,5192,0.769052230650205,0.7636753591441591,0.7747980963464782,0.9132194293257734,0.756559739517574,92.2590103149414,4.006149768829346,0.9275187465509592,0.85551900624344,0.007532355999501306,78.17624780900042,0.42295382780765667
svm,4,46,none,1000,30720,5192,0.7836545224363483,0.7786151369972986,0.788745205340498,0.910054427215772,0.7818659669644759,137.1261749267578,5.896594524383545,0.7686302303688716,0.85551900624344,52.47713320599905,0.6037078400004248,0.003266216388761942
cnn,4,46,none,1000,30720,5192,0.8173712628628932,0.8134974870174134,0.8215183467426102,0.9416882175357347,0.8149311051005736,94.80488586425781,5.353600025177002,0.8029096378371945,0.85551900624344,7.033521302000736,2.28831899800025,0.012380400781242898
logreg,7,46,none,1000,30720,5192,0.8142495428330285,0.8096041114605962,0.8189744252966498,0.9282978239934211,0.8156126009068524,119.55166625976562,6.4053635597229,0.7193698129132086,0.85551900624344,57.886336472998664,0.6321259760006797,0.0034199658937245293
rf,7,46,none,1000,30720,5192,0.8618814720235455,0.8579087040449274,0.8661216213398059,0.9481859398162675,0.8715958471454891,86.12107849121094,3.8452916145324707,0.9220814352337773,0.85551900624344,10.936872821999714,7.650950609000574,0.04139363217265533
knn,7,46,none,1000,30720,5192,0.764837638096887,0.7591577482080752,0.7707683896015762,0.9084638107707457,0.7538946564628876,94.82537078857422,4.043450832366943,0.9259389506259671,0.85551900624344,0.010907047000728198,119.67907369900058,0.6474949073168388
svm,7,46,none,1000,30720,5192,0.8229005486003658,0.8182403651062188,0.8275855507415993,0.9335565967300389,0.8263478205670964,132.8032684326172,5.652719974517822,0.8053875369250246,0.85551900624344,306.56741486600004,0.8303760740000143,0.004492550472315777
cnn,7,46,none,1000,30720,5192,0.8222837789584168,0.8181113835982698,0.8264745946520158,0.9421102178170683,0.8199570029440815,95.14035034179688,5.438302516937256,0.7937500676282502,0.85551900624344,7.542109195999728,2.3761808030012617,0.012855755991869795
logreg,2,46,none,5000,153582,12530,0.7427583669671164,0.737437869330474,0.7481518199973582,0.8870391811030438,0.741972109065819,122.04359436035156,6.551298141479492,0.7051083675081424,0.85551900624344,28.870320304000415,0.4035768049998296,0.0021834554519180975
rf,2,46,none,5000,153582,12530,0.8761158661285261,0.872837877040559,0.8794054336843545,0.9614681281582392,0.8836529367545759,78.5839614868164,3.5659518241882324,0.9308460564614736,0.85551900624344,12.977901690999715,5.535426219001238,0.029948095150249616
knn,2,46,none,5000,153582,12530,0.8146877738944134,0.8099423154957051,0.8196569097896508,0.9313438003830464,0.8126070886478131,94.84659576416016,3.747131586074829,0.9265773613079845,0.85551900624344,0.010356992001106846,135.87234477699894,0.7351047143761372
svm,2,46,none,5000,153582,12530,0.7177846067281993,0.7119523751744128,0.7233874559424606,0.8657443976757523,0.7157830335370707,130.85731506347656,6.054846286773682,0.7412110326022269,0.85551900624344,31.96395603699966,0.48854939099874173,0.002643179236497299
cnn,2,46,none,5000,153582,12530,0.877122174491706,0.8743332935425784,0.8798153348585385,0.9759135224038867,0.8860163574095288,81.35604095458984,4.280522346496582,0.8636398065291018,0.85551900624344,35.9716347249996,2.2755557489999774,0.012311348285488478
logreg,4,46,none,5000,153582,12530,0.7926788361448651,0.7877551930194285,0.797448243307858,0.9169200471774673,0.7923064930427453,120.99569702148438,6.518252372741699,0.7155934514212753,0.85551900624344,89.03577868299908,0.5543403119991126,0.0029991252258735547
rf,4,46,none,5000,153582,12530,0.8773169438523215,0.8741700389364342,0.8805575689687932,0.9624960775614876,0.8858265902026271,78.12816619873047,3.573160171508789,0.9318577750846706,0.85551900624344,20.288273389000096,6.752245489999041,0.03653140380016145
knn,4,46,none,5000,153582,12530,0.8095750781782572,0.804753783193506,0.814535276871378,0.9311057489422941,0.8060785842536105,93.5539779663086,3.729717493057251,0.927167079649848,0.85551900624344,0.016284067000015057,199.2055932209987,1.0777540561855432
svm,4,46,none,5000,153582,12530,0.7889728080331541,0.7839467080035866,0.7938573470299038,0.9118776848415335,0.7867180792740359,133.7703094482422,5.868380546569824,0.7633876884123051,0.85551900624344,300.42597271900013,0.6348256879991823,0.0034345720376077033
cnn,4,46,none,5000,153582,12530,0.8749039678846965,0.8720758093502093,0.8776253431507341,0.975643009403032,0.8826878778906316,80.14190673828125,4.2032976150512695,0.8509311057489423,0.85551900624344,36.92524932800006,2.3256063769986213,0.012582135196980109
logreg,7,46,none,5000,153582,12530,0.8287382191588127,0.8244412558716863,0.833206016108043,0.9402599088912214,0.832216605822003,118.29519653320312,6.373683929443359,0.7274094592986139,0.85551900624344,130.78414460299973,0.6603083360005257,0.0035724397892191143
rf,7,46,none,5000,153582,12530,0.8779715853143902,0.8746817913353997,0.8811657611490977,0.9624419749613167,0.8869673980451922,78.51832580566406,3.5751538276672363,0.9319713905450296,0.85551900624344,31.144940856000176,7.988430081000843,0.04321948386660919
knn,7,46,none,5000,153582,12530,0.8088933854161031,0.8040018588369382,0.8140084907568738,0.929131004036054,0.8057714373314729,95.07271575927734,3.7721033096313477,0.9259660019260526,0.85551900624344,0.02583670300009544,305.82401767400006,1.654587455089432
svm,7,46,none,5000,153582,12530,0.8262440892909313,0.8219473100887309,0.8306973501335779,0.9407522425527771,0.8292271043854226,130.08543395996094,5.618892669677734,0.8086445134553166,0.85551900624344,1196.6807649359998,0.8031746139986353,0.004345383500863669
cnn,7,46,none,5000,153582,12530,0.8774576106127661,0.874716389478105,0.8801249844547958,0.9762219072248612,0.8863983681631952,82.53083038330078,4.201356887817383,0.8530032353354903,0.85551900624344,36.810187383000084,2.3245372050005244,0.012576350698467405
logreg,2,46,none,20000,615169,25501,0.7422822640856119,0.737199758755325,0.7475478125608002,0.8868931040825823,0.7411423380451508,121.02825164794922,6.520503997802734,0.6968523107220533,0.85551900624344,28.630115481999383,0.4242579210003896,0.0022953456669248602
rf,2,46,none,20000,615169,25501,0.8748660960645769,0.871524832451999,0.8781830471910083,0.9600289989936917,0.881615697933034,72.32794952392578,3.4659626483917236,0.9313438003830464,0.85551900624344,12.860035215000607,5.683124694000071,0.03074718230412192
knn,2,46,none,20000,615169,25501,0.8130701061493015,0.8084798659949297,0.8177949097466831,0.9392373697479901,0.8127530744870275,84.93070983886719,3.6687912940979004,0.9333023145092353,0.85551900624344,0.009396691999427276,135.17685162599992,0.7313419155891226
svm,2,46,none,20000,615169,25501,0.7188504279515674,0.7133715948806891,0.7246170151796464,0.8668535009792571,0.7175009853953889,132.31961059570312,6.048791885375977,0.7624733544694158,0.85551900624344,34.009130034999544,0.4852769660010381,0.002625474566373276
cnn,2,46,none,20000,615169,25501,0.8945864938268934,0.8924503529613076,0.8967069374114575,0.9830767066665224,0.9052088752132615,72.46478271484375,3.832726240158081,0.8911888505361568,0.85551900624344,138.35533335800028,2.133463825000945,0.011542594030324208
